Changing Point,Changing Rate,Burst Duration(in time),Processivity
0.006060606060606061,-0.520369368603215,0.006060606060606061,-0.003153753749110394
0.012121212121212121,3.558431265826389,0.10808080808080808,0.3845981267105289
0.1202020202020202,0.047811598881517446,0.12626262626262627,0.006036818040595637
0.24646464646464647,-1.535097166696433,0.002020202020202033,-0.0031012063973665516
0.2484848484848485,5.269644681460712,0.0010101010101009888,0.005322873415616769
0.2494949494949495,-1.4052738380096024,0.004040404040404011,-0.005677874092968049
0.2535353535353535,-1.7583735909424818,0.011111111111111183,-0.019537484343805478
0.2646464646464647,-5.034007222332778,0.0020202020202019777,-0.010169711560268024
0.26666666666666666,-1.7253715704031933,0.008080808080808077,-0.013942396528510648
0.27474747474747474,0.5837824825295126,0.01717171717171717,0.010024547679799711
0.2919191919191919,2.3524919694723323,0.014110958834576914,0.03319591733989685
0.3060301507537688,3.1935802015542736,0.0170854271356784,0.054563681835600675
0.3231155778894472,5.852003939576576,0.007035175879397004,0.041169876961845375
0.33015075376884423,5.657309383955246,0.008040201005025116,0.04548590459461499
0.33819095477386935,5.03675242604031,0.007035175879397004,0.03543443917817313
0.34522613065326635,4.902178020963502,0.009045226130653228,0.044341308732332996
0.3542713567839196,3.0282048383874574,0.0030150753768844463,0.009130265844384367
0.357286432160804,0.6411990986165201,0.0010050251256281117,0.0006444212046397002
0.35829145728643214,-1.1404560183333465,0.0010050251256281673,-0.001146186953098871
0.3592964824120603,4.2048185165555125,0.173026749911172,0.727546081885916
0.5323232323232323,-0.15802618301842658,0.13030303030303025,-0.020591290514522242
0.6626262626262626,-1.7851472924308023,0.1820973554641897,-0.3250706010657076
0.8447236180904523,-5.21051734796434,0.0010050251256281673,-0.0052367008522256064
0.8457286432160804,-5.908823734504853,0.0030150753768843908,-0.017815548948255655
0.8487437185929648,-5.021563567470751,0.0020100502512562235,-0.01009359511049368
0.850753768844221,-0.5400635653356773,0.0060301507537688925,-0.0032566647155920503
0.8567839195979899,-3.5621926591773727,0.0030150753768843908,-0.010740279374404027
0.8597989949748743,-3.684245029661977,0.00703517587939706,-0.025919311766466446
0.8668341708542714,-4.030570907581005,0.007035175879396949,-0.028355775229212954
0.8738693467336683,-2.550158311618493,0.009045226130653283,-0.02306675859755425
0.8829145728643216,-3.158170458837185,0.009045226130653283,-0.028566365959331375
0.8919597989949749,3.778606354351006,0.0010050251256280562,0.003797594325980591
0.892964824120603,-5.300064281401559,0.0010050251256281673,-0.005326697770252964
0.8939698492462311,0.751078122334919,0.015213824223156647,0.011426770531062003
0.9091836734693878,0.020396537493955327,0.01836734693877551,0.00037463028050122027
0.9275510204081633,0.7768323477748846,0.0010204081632653184,0.0007926860691580551
0.9285714285714286,1.4857694654175226,0.006122448979591799,0.009096547747454165
0.9346938775510204,4.226274332268298,0.004081632653061273,0.017250099315381018
0.9387755102040817,1.6681825250083349,0.011224489795918391,0.01872449772968543
